especie,aumento,filename,path,Clase,Caracteristicas visibles,Orientacion
Cuangare,160X,Wed Aug 21 15-47-44.bmp,Cuangare/160X/Wed Aug 21 15-47-44.bmp,1,3,-9.0
Cuangare,160X,Wed Aug 21 15-47-49.bmp,Cuangare/160X/Wed Aug 21 15-47-49.bmp,1,3,-1.8000030517578125
Cuangare,160X,Wed Aug 21 15-47-58.bmp,Cuangare/160X/Wed Aug 21 15-47-58.bmp,1,3,-12.600006103515625
Cuangare,160X,Wed Aug 21 15-48-24.bmp,Cuangare/160X/Wed Aug 21 15-48-24.bmp,1,3,-19.800003051757812
Cuangare,160X,Wed Aug 21 15-48-28.bmp,Cuangare/160X/Wed Aug 21 15-48-28.bmp,1,3,-19.800003051757812
Cuangare,160X,Wed Aug 21 15-48-38.bmp,Cuangare/160X/Wed Aug 21 15-48-38.bmp,1,2,-19.800003051757812
Cuangare,160X,Wed Aug 21 15-48-44.bmp,Cuangare/160X/Wed Aug 21 15-48-44.bmp,1,3,-23.399993896484375
Cuangare,160X,Wed Aug 21 15-48-59.bmp,Cuangare/160X/Wed Aug 21 15-48-59.bmp,1,3,-27.0
Cuangare,160X,Wed Aug 21 15-49-07.bmp,Cuangare/160X/Wed Aug 21 15-49-07.bmp,1,2,-30.599998474121094
Cuangare,160X,Wed Aug 21 15-49-20.bmp,Cuangare/160X/Wed Aug 21 15-49-20.bmp,1,2,-30.599998474121094
Cuangare,160X,Wed Aug 21 15-49-35.bmp,Cuangare/160X/Wed Aug 21 15-49-35.bmp,1,2,-27.0
Cuangare,160X,Wed Aug 21 15-49-42.bmp,Cuangare/160X/Wed Aug 21 15-49-42.bmp,1,3,-27.0
Cuangare,160X,Wed Aug 21 15-49-58.bmp,Cuangare/160X/Wed Aug 21 15-49-58.bmp,1,3,-27.0
Cuangare,160X,Wed Aug 21 15-50-06.bmp,Cuangare/160X/Wed Aug 21 15-50-06.bmp,1,2,-27.0
Cuangare,160X,Wed Aug 21 15-50-11.bmp,Cuangare/160X/Wed Aug 21 15-50-11.bmp,1,2,-30.599998474121094
Cuangare,160X,Wed Aug 21 15-50-18.bmp,Cuangare/160X/Wed Aug 21 15-50-18.bmp,1,3,-30.599998474121094
Cuangare,160X,Wed Aug 21 15-50-25.bmp,Cuangare/160X/Wed Aug 21 15-50-25.bmp,1,3,-30.599998474121094
Cuangare,160X,Wed Aug 21 15-50-31.bmp,Cuangare/160X/Wed Aug 21 15-50-31.bmp,1,3,-30.599998474121094
Cuangare,160X,Wed Aug 21 15-50-37.bmp,Cuangare/160X/Wed Aug 21 15-50-37.bmp,1,2,-45.0
Cuangare,160X,Wed Aug 21 15-50-41.bmp,Cuangare/160X/Wed Aug 21 15-50-41.bmp,1,2,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-50-46.bmp,Cuangare/160X/Wed Aug 21 15-50-46.bmp,1,2,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-50-51.bmp,Cuangare/160X/Wed Aug 21 15-50-51.bmp,1,3,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-50-54.bmp,Cuangare/160X/Wed Aug 21 15-50-54.bmp,1,2,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-51-00.bmp,Cuangare/160X/Wed Aug 21 15-51-00.bmp,1,1,-41.400001525878906
Cuangare,160X,Wed Aug 21 15-51-07.bmp,Cuangare/160X/Wed Aug 21 15-51-07.bmp,1,2,-41.400001525878906
Cuangare,160X,Wed Aug 21 15-51-12.bmp,Cuangare/160X/Wed Aug 21 15-51-12.bmp,1,2,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-51-16.bmp,Cuangare/160X/Wed Aug 21 15-51-16.bmp,1,3,-34.20000076293945
Cuangare,160X,Wed Aug 21 15-51-21.bmp,Cuangare/160X/Wed Aug 21 15-51-21.bmp,1,2,-34.20000076293945
Cuangare,160X,Wed Aug 21 15-56-08.bmp,Cuangare/160X/Wed Aug 21 15-56-08.bmp,1,2,-48.599998474121094
Cuangare,160X,Wed Aug 21 15-56-29.bmp,Cuangare/160X/Wed Aug 21 15-56-29.bmp,1,3,-48.599998474121094
Cuangare,160X,Wed Aug 21 15-56-49.bmp,Cuangare/160X/Wed Aug 21 15-56-49.bmp,1,2,-45.0
Cuangare,160X,Wed Aug 21 15-56-59.bmp,Cuangare/160X/Wed Aug 21 15-56-59.bmp,1,2,-41.400001525878906
Cuangare,160X,Wed Aug 21 15-57-04.bmp,Cuangare/160X/Wed Aug 21 15-57-04.bmp,1,4,-41.400001525878906
Cuangare,160X,Wed Aug 21 15-57-17.bmp,Cuangare/160X/Wed Aug 21 15-57-17.bmp,1,2,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-57-22.bmp,Cuangare/160X/Wed Aug 21 15-57-22.bmp,1,3,-37.79999923706055
Cuangare,160X,Wed Aug 21 15-57-31.bmp,Cuangare/160X/Wed Aug 21 15-57-31.bmp,1,3,-41.400001525878906
Cuangare,160X,Wed Aug 21 15-57-40.bmp,Cuangare/160X/Wed Aug 21 15-57-40.bmp,1,3,-45.0
Cuangare,160X,Wed Aug 21 15-57-51.bmp,Cuangare/160X/Wed Aug 21 15-57-51.bmp,1,2,-45.0
Cuangare,160X,Wed Aug 21 15-57-57.bmp,Cuangare/160X/Wed Aug 21 15-57-57.bmp,1,4,-45.0
Cuangare,160X,Wed Aug 21 15-58-15.bmp,Cuangare/160X/Wed Aug 21 15-58-15.bmp,1,3,-48.599998474121094
Cuangare,160X,Wed Aug 21 15-58-26.bmp,Cuangare/160X/Wed Aug 21 15-58-26.bmp,1,3,-52.20000076293945
Cuangare,160X,Wed Aug 21 15-58-37.bmp,Cuangare/160X/Wed Aug 21 15-58-37.bmp,1,3,-55.79999923706055
Cuangare,160X,Wed Aug 21 15-58-44.bmp,Cuangare/160X/Wed Aug 21 15-58-44.bmp,1,2,-59.39999961853027
Cuangare,160X,Wed Aug 21 15-58-59.bmp,Cuangare/160X/Wed Aug 21 15-58-59.bmp,1,3,-59.39999961853027
Cuangare,160X,Wed Aug 21 15-59-06.bmp,Cuangare/160X/Wed Aug 21 15-59-06.bmp,1,3,-63.0
Cuangare,160X,Wed Aug 21 15-59-15.bmp,Cuangare/160X/Wed Aug 21 15-59-15.bmp,1,3,-63.0
Cuangare,160X,Wed Aug 21 15-59-28.bmp,Cuangare/160X/Wed Aug 21 15-59-28.bmp,1,4,-73.79999923706055
Cuangare,160X,Wed Aug 21 15-59-37.bmp,Cuangare/160X/Wed Aug 21 15-59-37.bmp,1,3,-73.79999923706055
Cuangare,160X,Wed Aug 21 15-59-49.bmp,Cuangare/160X/Wed Aug 21 15-59-49.bmp,1,3,-70.20000076293945
Cuangare,160X,Wed Aug 21 15-59-59.bmp,Cuangare/160X/Wed Aug 21 15-59-59.bmp,1,3,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-00-06.bmp,Cuangare/160X/Wed Aug 21 16-00-06.bmp,1,3,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-00-16.bmp,Cuangare/160X/Wed Aug 21 16-00-16.bmp,1,3,-63.0
Cuangare,160X,Wed Aug 21 16-00-27.bmp,Cuangare/160X/Wed Aug 21 16-00-27.bmp,1,3,-55.79999923706055
Cuangare,160X,Wed Aug 21 16-00-38.bmp,Cuangare/160X/Wed Aug 21 16-00-38.bmp,1,2,-45.0
Cuangare,160X,Wed Aug 21 16-01-02.bmp,Cuangare/160X/Wed Aug 21 16-01-02.bmp,1,3,-52.20000076293945
Cuangare,160X,Wed Aug 21 16-01-10.bmp,Cuangare/160X/Wed Aug 21 16-01-10.bmp,1,3,-48.599998474121094
Cuangare,160X,Wed Aug 21 16-01-15.bmp,Cuangare/160X/Wed Aug 21 16-01-15.bmp,1,3,-45.0
Cuangare,160X,Wed Aug 21 16-01-23.bmp,Cuangare/160X/Wed Aug 21 16-01-23.bmp,1,3,-45.0
Cuangare,160X,Wed Aug 21 16-01-30.bmp,Cuangare/160X/Wed Aug 21 16-01-30.bmp,1,3,-45.0
Cuangare,160X,Wed Aug 21 16-01-37.bmp,Cuangare/160X/Wed Aug 21 16-01-37.bmp,1,2,-45.0
Cuangare,160X,Wed Aug 21 16-01-45.bmp,Cuangare/160X/Wed Aug 21 16-01-45.bmp,1,3,-41.400001525878906
Cuangare,160X,Wed Aug 21 16-01-58.bmp,Cuangare/160X/Wed Aug 21 16-01-58.bmp,1,3,-41.400001525878906
Cuangare,160X,Wed Aug 21 16-02-08.bmp,Cuangare/160X/Wed Aug 21 16-02-08.bmp,1,3,-45.0
Cuangare,160X,Wed Aug 21 16-02-17.bmp,Cuangare/160X/Wed Aug 21 16-02-17.bmp,1,3,-48.599998474121094
Cuangare,160X,Wed Aug 21 16-02-26.bmp,Cuangare/160X/Wed Aug 21 16-02-26.bmp,1,3,-48.599998474121094
Cuangare,160X,Wed Aug 21 16-02-36.bmp,Cuangare/160X/Wed Aug 21 16-02-36.bmp,1,3,-52.20000076293945
Cuangare,160X,Wed Aug 21 16-02-47.bmp,Cuangare/160X/Wed Aug 21 16-02-47.bmp,1,3,-55.79999923706055
Cuangare,160X,Wed Aug 21 16-02-54.bmp,Cuangare/160X/Wed Aug 21 16-02-54.bmp,1,3,-63.0
Cuangare,160X,Wed Aug 21 16-03-02.bmp,Cuangare/160X/Wed Aug 21 16-03-02.bmp,1,3,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-03-08.bmp,Cuangare/160X/Wed Aug 21 16-03-08.bmp,1,3,-73.79999923706055
Cuangare,160X,Wed Aug 21 16-03-14.bmp,Cuangare/160X/Wed Aug 21 16-03-14.bmp,1,3,-73.79999923706055
Cuangare,160X,Wed Aug 21 16-03-25.bmp,Cuangare/160X/Wed Aug 21 16-03-25.bmp,1,3,-73.79999923706055
Cuangare,160X,Wed Aug 21 16-03-37.bmp,Cuangare/160X/Wed Aug 21 16-03-37.bmp,1,3,-81.0
Cuangare,160X,Wed Aug 21 16-03-47.bmp,Cuangare/160X/Wed Aug 21 16-03-47.bmp,1,3,-88.20000004768372
Cuangare,160X,Wed Aug 21 16-03-54.bmp,Cuangare/160X/Wed Aug 21 16-03-54.bmp,1,3,88.19999694824219
Cuangare,160X,Wed Aug 21 16-04-09.bmp,Cuangare/160X/Wed Aug 21 16-04-09.bmp,1,3,-88.20000004768372
Cuangare,160X,Wed Aug 21 16-04-20.bmp,Cuangare/160X/Wed Aug 21 16-04-20.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-04-27.bmp,Cuangare/160X/Wed Aug 21 16-04-27.bmp,1,2,-55.79999923706055
Cuangare,160X,Wed Aug 21 16-04-32.bmp,Cuangare/160X/Wed Aug 21 16-04-32.bmp,1,2,-48.599998474121094
Cuangare,160X,Wed Aug 21 16-04-48.bmp,Cuangare/160X/Wed Aug 21 16-04-48.bmp,1,3,-63.0
Cuangare,160X,Wed Aug 21 16-04-59.bmp,Cuangare/160X/Wed Aug 21 16-04-59.bmp,1,3,-59.39999961853027
Cuangare,160X,Wed Aug 21 16-05-32.bmp,Cuangare/160X/Wed Aug 21 16-05-32.bmp,1,4,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-05-39.bmp,Cuangare/160X/Wed Aug 21 16-05-39.bmp,1,2,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-05-55.bmp,Cuangare/160X/Wed Aug 21 16-05-55.bmp,1,3,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-06-09.bmp,Cuangare/160X/Wed Aug 21 16-06-09.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-06-17.bmp,Cuangare/160X/Wed Aug 21 16-06-17.bmp,1,3,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-06-32.bmp,Cuangare/160X/Wed Aug 21 16-06-32.bmp,1,3,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-06-41.bmp,Cuangare/160X/Wed Aug 21 16-06-41.bmp,1,3,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-06-46.bmp,Cuangare/160X/Wed Aug 21 16-06-46.bmp,1,3,-63.0
Cuangare,160X,Wed Aug 21 16-06-58.bmp,Cuangare/160X/Wed Aug 21 16-06-58.bmp,1,2,-63.0
Cuangare,160X,Wed Aug 21 16-07-04.bmp,Cuangare/160X/Wed Aug 21 16-07-04.bmp,1,2,-59.39999961853027
Cuangare,160X,Wed Aug 21 16-07-10.bmp,Cuangare/160X/Wed Aug 21 16-07-10.bmp,1,2,-59.39999961853027
Cuangare,160X,Wed Aug 21 16-07-33.bmp,Cuangare/160X/Wed Aug 21 16-07-33.bmp,1,3,-55.79999923706055
Cuangare,160X,Wed Aug 21 16-12-56.bmp,Cuangare/160X/Wed Aug 21 16-12-56.bmp,1,3,-84.60000038146973
Cuangare,160X,Wed Aug 21 16-13-06.bmp,Cuangare/160X/Wed Aug 21 16-13-06.bmp,1,3,-84.60000038146973
Cuangare,160X,Wed Aug 21 16-18-09.bmp,Cuangare/160X/Wed Aug 21 16-18-09.bmp,1,2,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-18-22.bmp,Cuangare/160X/Wed Aug 21 16-18-22.bmp,1,2,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-18-46.bmp,Cuangare/160X/Wed Aug 21 16-18-46.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-19-04.bmp,Cuangare/160X/Wed Aug 21 16-19-04.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-19-15.bmp,Cuangare/160X/Wed Aug 21 16-19-15.bmp,1,1,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-19-23.bmp,Cuangare/160X/Wed Aug 21 16-19-23.bmp,1,2,-63.0
Cuangare,160X,Wed Aug 21 16-19-35.bmp,Cuangare/160X/Wed Aug 21 16-19-35.bmp,1,2,-63.0
Cuangare,160X,Wed Aug 21 16-19-48.bmp,Cuangare/160X/Wed Aug 21 16-19-48.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-20-09.bmp,Cuangare/160X/Wed Aug 21 16-20-09.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-20-32.bmp,Cuangare/160X/Wed Aug 21 16-20-32.bmp,1,1,-73.79999923706055
Cuangare,160X,Wed Aug 21 16-20-45.bmp,Cuangare/160X/Wed Aug 21 16-20-45.bmp,1,2,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-21-01.bmp,Cuangare/160X/Wed Aug 21 16-21-01.bmp,1,2,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-23-52.bmp,Cuangare/160X/Wed Aug 21 16-23-52.bmp,1,2,-84.60000038146973
Cuangare,160X,Wed Aug 21 16-24-02.bmp,Cuangare/160X/Wed Aug 21 16-24-02.bmp,1,2,-81.0
Cuangare,160X,Wed Aug 21 16-24-08.bmp,Cuangare/160X/Wed Aug 21 16-24-08.bmp,1,2,-73.79999923706055
Cuangare,160X,Wed Aug 21 16-24-18.bmp,Cuangare/160X/Wed Aug 21 16-24-18.bmp,1,2,-70.20000076293945
Cuangare,160X,Wed Aug 21 16-24-29.bmp,Cuangare/160X/Wed Aug 21 16-24-29.bmp,1,2,-66.5999984741211
Cuangare,160X,Wed Aug 21 16-24-36.bmp,Cuangare/160X/Wed Aug 21 16-24-36.bmp,1,2,-59.39999961853027
Cuangare,160X,Wed Aug 21 16-24-42.bmp,Cuangare/160X/Wed Aug 21 16-24-42.bmp,1,2,-55.79999923706055
Cuangare,160X,Wed Aug 21 16-24-58.bmp,Cuangare/160X/Wed Aug 21 16-24-58.bmp,1,2,-52.20000076293945
Cuangare,160X,Wed Aug 21 16-25-05.bmp,Cuangare/160X/Wed Aug 21 16-25-05.bmp,1,2,-48.599998474121094
Cuangare,160X,Wed Aug 21 16-25-22.bmp,Cuangare/160X/Wed Aug 21 16-25-22.bmp,1,2,-45.0
Cuangare,160X,Wed Aug 21 16-25-27.bmp,Cuangare/160X/Wed Aug 21 16-25-27.bmp,1,2,-41.400001525878906
Cuangare,160X,Wed Aug 21 16-25-44.bmp,Cuangare/160X/Wed Aug 21 16-25-44.bmp,1,1,-37.79999923706055
Cuangare,160X,Wed Aug 21 16-25-51.bmp,Cuangare/160X/Wed Aug 21 16-25-51.bmp,1,2,-30.599998474121094
Cuangare,160X,Wed Aug 21 16-26-05.bmp,Cuangare/160X/Wed Aug 21 16-26-05.bmp,1,1,-30.599998474121094
Cuangare,160X,Wed Aug 21 16-26-16.bmp,Cuangare/160X/Wed Aug 21 16-26-16.bmp,1,1,-30.599998474121094
Cuangare,160X,Wed Aug 21 16-26-27.bmp,Cuangare/160X/Wed Aug 21 16-26-27.bmp,1,1,-23.399993896484375
Cuangare,160X,Wed Aug 21 16-26-37.bmp,Cuangare/160X/Wed Aug 21 16-26-37.bmp,1,1,-30.599998474121094
Cuangare,160X,Wed Aug 21 17-13-35.bmp,Cuangare/160X/Wed Aug 21 17-13-35.bmp,1,2,1.8000030517578125
Cuangare,160X,Wed Aug 21 17-13-41.bmp,Cuangare/160X/Wed Aug 21 17-13-41.bmp,1,2,1.8000030517578125
Cuangare,160X,Wed Aug 21 17-13-52.bmp,Cuangare/160X/Wed Aug 21 17-13-52.bmp,1,3,9.0
Cuangare,160X,Wed Aug 21 17-13-59.bmp,Cuangare/160X/Wed Aug 21 17-13-59.bmp,1,3,1.8000030517578125
Cuangare,160X,Wed Aug 21 17-14-09.bmp,Cuangare/160X/Wed Aug 21 17-14-09.bmp,1,3,1.8000030517578125
Cuangare,160X,Wed Aug 21 17-14-17.bmp,Cuangare/160X/Wed Aug 21 17-14-17.bmp,1,3,1.8000030517578125
Cuangare,160X,Wed Aug 21 17-14-27.bmp,Cuangare/160X/Wed Aug 21 17-14-27.bmp,1,3,1.8000030517578125
Cuangare,160X,Wed Aug 21 17-14-35.bmp,Cuangare/160X/Wed Aug 21 17-14-35.bmp,1,2,-5.399993896484375
Cuangare,160X,Wed Aug 21 17-14-43.bmp,Cuangare/160X/Wed Aug 21 17-14-43.bmp,1,2,-5.399993896484375
Cuangare,160X,Wed Aug 21 17-14-51.bmp,Cuangare/160X/Wed Aug 21 17-14-51.bmp,1,2,-9.0
Cuangare,160X,Wed Aug 21 17-15-01.bmp,Cuangare/160X/Wed Aug 21 17-15-01.bmp,1,2,-12.600006103515625
Cuangare,160X,Wed Aug 21 17-15-08.bmp,Cuangare/160X/Wed Aug 21 17-15-08.bmp,1,3,-12.600006103515625
Cuangare,160X,Wed Aug 21 17-15-19.bmp,Cuangare/160X/Wed Aug 21 17-15-19.bmp,1,2,-12.600006103515625
Cuangare,160X,Wed Aug 21 17-15-29.bmp,Cuangare/160X/Wed Aug 21 17-15-29.bmp,1,2,-16.199996948242188
Cuangare,160X,Wed Aug 21 17-18-21.bmp,Cuangare/160X/Wed Aug 21 17-18-21.bmp,1,2,88.19999694824219
Cuangare,160X,Wed Aug 21 17-18-38.bmp,Cuangare/160X/Wed Aug 21 17-18-38.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-18-42.bmp,Cuangare/160X/Wed Aug 21 17-18-42.bmp,1,3,-84.60000038146973
Cuangare,160X,Wed Aug 21 17-18-47.bmp,Cuangare/160X/Wed Aug 21 17-18-47.bmp,1,2,-81.0
Cuangare,160X,Wed Aug 21 17-19-19.bmp,Cuangare/160X/Wed Aug 21 17-19-19.bmp,1,3,-81.0
Cuangare,160X,Wed Aug 21 17-19-31.bmp,Cuangare/160X/Wed Aug 21 17-19-31.bmp,1,3,-84.60000038146973
Cuangare,160X,Wed Aug 21 17-19-38.bmp,Cuangare/160X/Wed Aug 21 17-19-38.bmp,1,2,-84.60000038146973
Cuangare,160X,Wed Aug 21 17-19-44.bmp,Cuangare/160X/Wed Aug 21 17-19-44.bmp,1,2,-84.60000038146973
Cuangare,160X,Wed Aug 21 17-19-55.bmp,Cuangare/160X/Wed Aug 21 17-19-55.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-20-01.bmp,Cuangare/160X/Wed Aug 21 17-20-01.bmp,1,3,88.19999694824219
Cuangare,160X,Wed Aug 21 17-20-08.bmp,Cuangare/160X/Wed Aug 21 17-20-08.bmp,1,3,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-20-18.bmp,Cuangare/160X/Wed Aug 21 17-20-18.bmp,1,3,88.19999694824219
Cuangare,160X,Wed Aug 21 17-20-25.bmp,Cuangare/160X/Wed Aug 21 17-20-25.bmp,1,2,88.19999694824219
Cuangare,160X,Wed Aug 21 17-20-44.bmp,Cuangare/160X/Wed Aug 21 17-20-44.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-20-55.bmp,Cuangare/160X/Wed Aug 21 17-20-55.bmp,1,3,-84.60000038146973
Cuangare,160X,Wed Aug 21 17-21-04.bmp,Cuangare/160X/Wed Aug 21 17-21-04.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-21-16.bmp,Cuangare/160X/Wed Aug 21 17-21-16.bmp,1,2,-84.60000038146973
Cuangare,160X,Wed Aug 21 17-21-32.bmp,Cuangare/160X/Wed Aug 21 17-21-32.bmp,1,2,88.19999694824219
Cuangare,160X,Wed Aug 21 17-21-47.bmp,Cuangare/160X/Wed Aug 21 17-21-47.bmp,1,3,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-21-54.bmp,Cuangare/160X/Wed Aug 21 17-21-54.bmp,1,3,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-22-02.bmp,Cuangare/160X/Wed Aug 21 17-22-02.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-22-09.bmp,Cuangare/160X/Wed Aug 21 17-22-09.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-22-17.bmp,Cuangare/160X/Wed Aug 21 17-22-17.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-22-26.bmp,Cuangare/160X/Wed Aug 21 17-22-26.bmp,1,2,-88.20000004768372
Cuangare,160X,Wed Aug 21 17-22-34.bmp,Cuangare/160X/Wed Aug 21 17-22-34.bmp,1,2,88.19999694824219
Cuangare,160X,Wed Aug 21 17-27-28.bmp,Cuangare/160X/Wed Aug 21 17-27-28.bmp,1,3,19.800003051757812
Cuangare,160X,Wed Aug 21 17-27-34.bmp,Cuangare/160X/Wed Aug 21 17-27-34.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-27-40.bmp,Cuangare/160X/Wed Aug 21 17-27-40.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-27-46.bmp,Cuangare/160X/Wed Aug 21 17-27-46.bmp,1,2,9.0
Cuangare,160X,Wed Aug 21 17-27-52.bmp,Cuangare/160X/Wed Aug 21 17-27-52.bmp,1,2,9.0
Cuangare,160X,Wed Aug 21 17-28-02.bmp,Cuangare/160X/Wed Aug 21 17-28-02.bmp,1,3,16.199996948242188
Cuangare,160X,Wed Aug 21 17-28-09.bmp,Cuangare/160X/Wed Aug 21 17-28-09.bmp,1,2,9.0
Cuangare,160X,Wed Aug 21 17-28-18.bmp,Cuangare/160X/Wed Aug 21 17-28-18.bmp,1,2,5.399993896484375
Cuangare,160X,Wed Aug 21 17-28-28.bmp,Cuangare/160X/Wed Aug 21 17-28-28.bmp,1,3,9.0
Cuangare,160X,Wed Aug 21 17-28-33.bmp,Cuangare/160X/Wed Aug 21 17-28-33.bmp,1,2,5.399993896484375
Cuangare,160X,Wed Aug 21 17-28-38.bmp,Cuangare/160X/Wed Aug 21 17-28-38.bmp,1,3,9.0
Cuangare,160X,Wed Aug 21 17-28-44.bmp,Cuangare/160X/Wed Aug 21 17-28-44.bmp,1,4,9.0
Cuangare,160X,Wed Aug 21 17-28-59.bmp,Cuangare/160X/Wed Aug 21 17-28-59.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-05.bmp,Cuangare/160X/Wed Aug 21 17-29-05.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-10.bmp,Cuangare/160X/Wed Aug 21 17-29-10.bmp,1,2,16.199996948242188
Cuangare,160X,Wed Aug 21 17-29-16.bmp,Cuangare/160X/Wed Aug 21 17-29-16.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-20.bmp,Cuangare/160X/Wed Aug 21 17-29-20.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-27.bmp,Cuangare/160X/Wed Aug 21 17-29-27.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-30.bmp,Cuangare/160X/Wed Aug 21 17-29-30.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-35.bmp,Cuangare/160X/Wed Aug 21 17-29-35.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-29-42.bmp,Cuangare/160X/Wed Aug 21 17-29-42.bmp,1,3,16.199996948242188
Cuangare,160X,Wed Aug 21 17-29-47.bmp,Cuangare/160X/Wed Aug 21 17-29-47.bmp,1,3,16.199996948242188
Cuangare,160X,Wed Aug 21 17-29-50.bmp,Cuangare/160X/Wed Aug 21 17-29-50.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-30-06.bmp,Cuangare/160X/Wed Aug 21 17-30-06.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-30-08.bmp,Cuangare/160X/Wed Aug 21 17-30-08.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-30-22.bmp,Cuangare/160X/Wed Aug 21 17-30-22.bmp,1,3,16.199996948242188
Cuangare,160X,Wed Aug 21 17-30-30.bmp,Cuangare/160X/Wed Aug 21 17-30-30.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-30-44.bmp,Cuangare/160X/Wed Aug 21 17-30-44.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-30-49.bmp,Cuangare/160X/Wed Aug 21 17-30-49.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-30-54.bmp,Cuangare/160X/Wed Aug 21 17-30-54.bmp,1,3,9.0
Cuangare,160X,Wed Aug 21 17-31-01.bmp,Cuangare/160X/Wed Aug 21 17-31-01.bmp,1,2,16.199996948242188
Cuangare,160X,Wed Aug 21 17-31-11.bmp,Cuangare/160X/Wed Aug 21 17-31-11.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-31-23.bmp,Cuangare/160X/Wed Aug 21 17-31-23.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-31-44.bmp,Cuangare/160X/Wed Aug 21 17-31-44.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-31-46.bmp,Cuangare/160X/Wed Aug 21 17-31-46.bmp,1,2,12.600006103515625
Cuangare,160X,Wed Aug 21 17-32-45.bmp,Cuangare/160X/Wed Aug 21 17-32-45.bmp,1,3,12.600006103515625
Cuangare,160X,Wed Aug 21 17-32-50.bmp,Cuangare/160X/Wed Aug 21 17-32-50.bmp,1,4,12.600006103515625
Cuangare,160X,Wed Aug 21 17-32-55.bmp,Cuangare/160X/Wed Aug 21 17-32-55.bmp,1,4,12.600006103515625
Cuangare,160X,Wed Aug 21 17-33-06.bmp,Cuangare/160X/Wed Aug 21 17-33-06.bmp,1,3,5.399993896484375
Cuangare,30X,190809_163900.bmp,Cuangare/30X/190809_163900.bmp,1,3,1.8000030517578125
Cuangare,30X,190809_163903.bmp,Cuangare/30X/190809_163903.bmp,1,3,1.8000030517578125
Cuangare,30X,190809_163908.bmp,Cuangare/30X/190809_163908.bmp,1,2,1.8000030517578125
Cuangare,30X,190809_163913.bmp,Cuangare/30X/190809_163913.bmp,1,3,9.0
